book,#,[名]本、書物,book.mp3
bring,#,[動]持ってくる、連れてくる,bring.mp3
build,#,[動]建てる、築く、建築する,build.mp3
buy,#,[動]買う,buy.mp3
call,#,[動]電話をかける、呼ぶ、(～を～と)よぶ,call.mp3
car,#,[名]自動車、車、乗用車,car.mp3
carry,#,[動]運ぶ、持っていく,carry.mp3
catch,#,[動]捕まえる、捕らえる,catch.mp3
change,#,[動]変える、取りかえる、変わる,change.mp3
cloud,#,[名]雲,cloud.mp3
come,#,[動]来る,come.mp3
cook,#,[動]料理する,cook.mp3
different,#,[形]違った、異なった、異なる,different.mp3
drink,#,[動]飲む,drink.mp3
example,#,[名]例、実例、手本,example.mp3
feel,#,[動]感じる、(～のような)感じがする,feel.mp3
find,#,[動]見つける、見つけ出す,find.mp3
fine,#,[形]元気な、すてきな、よろしい、晴れた,fine.mp3
game,#,[名]試合、ゲーム、遊び,game.mp3
half,#,[名]半分、2分の1、30分,half.mp3
hope,#,[名][動]希望、望み、望む,hope.mp3
idea,#,[名]考え、思いつき、着想,idea.mp3
if,#,[接]もし～ならば、もし～なら,if.mp3
invite,#,[動]招待する、招く、誘う,invite.mp3
kind,#,[名][形]種類、親切な、優しい,kind.mp3
lend,#,[動]貸す、貸与する,lend.mp3
long,#,[形]長い,long.mp3
love,#,[名][動]愛、恋、恋愛、愛する、大好きだ,love.mp3
man,#,[名]男の人、男性、人,man.mp3
minute,#,[名](時間の)分、少しの間,minute.mp3
my,#,[代]私の,my.mp3
old,#,[形]古い、昔の、年をとった,old.mp3
only,#,[副]ただ～だけ、ほんの、たった,only.mp3
paper,#,[名]紙、新聞、(宿題などの)リポート,paper.mp3
plane,#,[名]飛行機,plane.mp3
popular,#,[形]評判のよい、人気のある、大衆的な,popular.mp3
question,#,[名]質問、疑問、問題,question.mp3
quickly,#,[副]すばやく、速く、急速に,quickly.mp3
rich,#,[形]金持ちの、豊かな、富んだ,rich.mp3
see,#,[動]見る、会う、わかる,see.mp3
send,#,[動]送る,send.mp3
sit,#,[動]座る、席につく,sit.mp3
sleep,#,[動]眠る,sleep.mp3
something,#,[代]何か、あるもの、あること,something.mp3
son,#,[名]息子,son.mp3
star,#,[名]スター、星,star.mp3
stop,#,[動]止まる、止める、やめる,stop.mp3
store,#,[名]店、小売店、ストアー,store.mp3
swim,#,[動]泳ぐ,swim.mp3
table,#,[名]テーブル、食卓,table.mp3
today,#,[名][副]きょう、今日,today.mp3
understand,#,[動]理解する、わかる,understand.mp3
useful,#,[形]役に立つ、ためになる、有用な,useful.mp3
vacation,#,[名]休暇、休み、バカンス,vacation.mp3
wash,#,[動]洗う、洗濯する,wash.mp3
afraid,#,[形]恐れて、こわがって,afraid.mp3
after,#,[前]のあとに、の後(のち)に,after.mp3
again,#,[副]再び、もう1度また,again.mp3
anyone,#,[代](疑問文で)だれか、だれでも,anyone.mp3
anything,#,[代]何か、(疑問文で)何か、(否定文で)何も,anything.mp3
arrive,#,[動]到着する、着く,arrive.mp3
ask,#,[動]問う、(～に)たずねる、聞く,ask.mp3
become,#,[動]になる,become.mp3
before,#,[前]の前に,before.mp3
big,#,[形]大きい,big.mp3
blue,#,[名][形]青、青い,blue.mp3
boy,#,[名]少年、男の子,boy.mp3
cake,#,[名]ケーキ、お菓子,cake.mp3
chair,#,[名]いす,chair.mp3
color,#,[名]色、色彩,color.mp3
cool,#,[形]すずしい、冷たい、冷静な,cool.mp3
country,#,[名]国、国家、いなか,country.mp3
cry,#,[動][名]泣く、叫ぶ、大声で言う、泣き声,cry.mp3
cup,#,[名]カップ、茶わん,cup.mp3
daughter,#,[名]娘,daughter.mp3
day,#,[名]日、1日、昼間,day.mp3
during,#,[前]の間じゆう、の間ずっと、の間に,during.mp3
each,#,[形]おのおのの、めいめいの、それぞれの,each.mp3
ear,#,[名]耳、聴力,ear.mp3
early,#,[形][副]早い、早く,early.mp3
enioy,#,[動]楽しむ、楽しんでいる、享受する,enioy.mp3
enough,#,[形][副]十分な、十分に,enough.mp3
family,#,[名]家族、家庭、家族の人たち,family.mp3
famous,#,[形]有名な、広く知れわたった,famous.mp3
food,#,[名]食べ物、食物、食料,food.mp3
from,#,[前]から、の出身の,from.mp3
hello,#,[間]こんにちは、やあ、もしもし,hello.mp3
here,#,[副]ここに、ここへ、ここで,here.mp3
high,#,[形][副]高い、高等な、の高さの、高く,high.mp3
hobby,#,[名]趣味、道楽,hobby.mp3
home,#,[副][名]家へ、家に、家、家庭、自宅,home.mp3
hour,#,[名]時刻、時間、1時間,hour.mp3
house,#,[名]家、住宅,house.mp3
important,#,[形]重要な、大切な,important.mp3
jump,#,[動]跳ぶ、はねる、とびはねる,jump.mp3
learn,#,[動]学ぶ、習う、覚える,learn.mp3
lesson,#,[名]課、授業、教訓,lesson.mp3
listen,#,[動]聴く、耳を傾ける,listen.mp3
make,#,[動]作る、になる、にする,make.mp3
mine,#,[代]私のもの,mine.mp3
mouth,#,[名]口,mouth.mp3
music,#,[名]音楽,music.mp3
never,#,[副]1度もない、決してしない,never.mp3
new,#,[形]新しい,new.mp3
next,#,[形][副]次の、隣の、今度の、次に、今度は,next.mp3
night,#,[名]夜、晩,night.mp3
nose,#,[名]鼻,nose.mp3
notebook,#,[名]帳面、ノート,notebook.mp3
peace,#,[名]平和、安心、静けさ,peace.mp3
pen,#,[名]ペン,pen.mp3
peeple,#,[名]人々,peeple.mp3
poor,#,[形]貧しい、かわいそうな、あわれな,poor.mp3
red,#,[名][形]赤、赤い,red.mp3
school,#,[名]学校、授業、流派,school.mp3
science,#,[名]科学、自然科学、理科,science.mp3
season,#,[名]季節、時期,season.mp3
shop,#,[名][動]店、小売店、ショップ、買い物をする,shop.mp3
short,#,[形]短い、背が低い、不足した,short.mp3
sick,#,[形]病気の、気分が悪い,sick.mp3
sing,#,[動]歌う,sing.mp3
station,#,[名]駅、局、署,station.mp3
strong,#,[形]じょうぶな、強い,strong.mp3
student,#,[名]生徒、学生,student.mp3
sun,#,[名]太陽、日光、日差し,sun.mp3
talk,#,[動]話す、話をする、しゃべる,talk.mp3
tea,#,[名]茶、紅茶,tea.mp3
try,#,[動]試す、試みる、努力する,try.mp3
under,#,[前][副]～の下の、～の下に、下に,under.mp3
visit,#,[動]訪問する、訪ねる、訪れる,visit.mp3
wall,#,[名]壁、へい,wall.mp3
want,#,[動]が欲しい、を欲する、欲しがる,want.mp3
what,#,[代][形]何を、何が、どんなもの、何の,what.mp3
who,#,[代]だれ、だれが、どんな人,who.mp3
whose,#,[代】だれの、だれのもの,whose.mp3
why,#,[副]なぜ、どうして,why.mp3
wind,#,[名]風,wind.mp3
write,#,[動]書く、手紙を書く,write.mp3
wrong,#,[形][副]間違った、ぐあいが悪い、誤った、誤って,wrong.mp3
afternoon,#,[名]午後,afternoon.mp3
ago,#,[副]前に、以前に,ago.mp3
already,#,[副]すでに、もう,already.mp3
also,#,[副]もまた、また、同様に,also.mp3
always,#,[副]つねに、いつも、いつでも,always.mp3
animal,#,[名]動物,animal.mp3
answer,#,[名][動]答え、返事、解答、答える、返事する,answer.mp3
aunt,#,[名]おば,aunt.mp3
bag,#,[名]かばん、バッグ、袋,bag.mp3
baseball,#,[名]野球,baseball.mp3
beautiful,#,[形]美しい、きれいな,beautiful.mp3
because,#,[接]なぜなら、なので、そのわけは,because.mp3
bed,#,[名]ベッド、寝床、寝台,bed.mp3
begin,#,[動]始める、始まる,begin.mp3
believe,#,[動]信じる,believe.mp3
between,#,[前]のあいだに、のどちらかを,between.mp3
bird,#,[名]鳥,bird.mp3
birthday,#,[名]誕生日,birthday.mp3
boat,#,[名]ボート、船、小舟,boat.mp3
bread,#,[名]パン、食パン,bread.mp3
breakfast,#,[名]朝食、朝ごはん,breakfast.mp3
brother,#,[名]兄、弟、兄弟,brother.mp3
building,#,[名]建物、ビルディング、建築物,building.mp3
bus,#,[名]バス,bus.mp3
card,#,[名]カード、はがき、トランプ札,card.mp3
cat,#,[名]ネコ,cat.mp3
child,#,[名]子供,child.mp3
city,#,[名]市、都市、都会,city.mp3
club,#,[名]クラブ、部,club.mp3
desk,#,[名]机,desk.mp3
dictionary,#,[名]辞書、辞典,dictionary.mp3
dinner,#,[名]ディナー、タ食、晩餐会,dinner.mp3
dog,#,[名]犬,dog.mp3
door,#,[名]ドア、戸、玄関,door.mp3
down,#,[副]下に、下へ、下の方に,down.mp3
dream,#,[名][動]夢、夢を見る,dream.mp3
easy,#,[形]やさしい、容易な、かんたんな,easy.mp3
evening,#,[名]晩、タ方、夜,evening.mp3
everyone,#,[代]みなさん、だれでも、すべての人,everyone.mp3
everything,#,[代]すべてのもの、すべてのこと、何でも,everything.mp3
father,#,[名]父、お父さん、父親,father.mp3
finish,#,[動]終える、済ます、終わる,finish.mp3
flower,#,[名]花、草花,flower.mp3
friend,#,[名]友達、仲間、友人,friend.mp3
fruit,#,[名]くだもの、フルーツ、果実,fruit.mp3
garden,#,[名]庭、庭園,garden.mp3
girl,#,[名]少女、女の子,girl.mp3
give,#,[動]与える、やる、あげる、(会などを)催す,give.mp3
glad,#,[形]うれしい、喜んで、喜ばしい,glad.mp3
glass,#,[名]グラス、コップ、ガラス,glass.mp3
great,#,[形]偉大な、大きな、すごい,great.mp3
green,#,[名][形]緑、緑色、緑の、緑色の,green.mp3
hair,#,[名]髪、毛、髪の毛,hair.mp3
happy,#,[形]幸福な、うれしい、楽しい,happy.mp3
have,#,[動]持つ、持っている、食べる,have.mp3
he,#,[代]彼は、彼が,he.mp3
hear,#,[動]聞く、耳にする、聞こえる,hear.mp3
help,#,[動]手伝う、助ける、役に立つ,help.mp3
hers,#,[代]彼女のもの,hers.mp3
hill,#,[名]丘、小山,hill.mp3
holiday,#,[名]休日、休暇、祝日,holiday.mp3
hot,#,[形]暑い、熱い,hot.mp3
how,#,[副]どんなふうに、どのようにして,how.mp3
hundred,#,[名][形]100、百、100の、百の,hundred.mp3
interesting,#,[形]興味のある、おもしろい、興味深い,interesting.mp3
into,#,[前]の中へ、の中に,into.mp3
kitchen,#,[名]台所、キッチン,kitchen.mp3
know,#,[動]知っている、知る,know.mp3
lake,#,[名]湖、湖水,lake.mp3
large,#,[形]大きい、広い,large.mp3
left,#,[名][形]左、左の,left.mp3
library,#,[名]図書館、図書室、蔵書,library.mp3
lunch,#,[名]昼食、昼飯、弁当,lunch.mp3
many,#,[形]多くの、たくさんの、多数の,many.mp3
milk,#,[名]乳、牛乳,milk.mp3
momey,#,[名]金、お金、金銭,momey.mp3
month,#,[名]ひと月、月,month.mp3
moon,#,[名]月、衛星、月の光,moon.mp3
morning,#,[名]朝、午前,morning.mp3
mother,#,[名]母、お母さん、母親,mother.mp3
mountain,#,[名]山,mountain.mp3
near,#,[前][形]の近くに、の近くへ、近い,near.mp3
news,#,[名]知らせ、ニュース,news.mp3
nice,#,[形]よい、すてきな、親切な,nice.mp3
noon,#,[名]正午、お昼、昼,noon.mp3
now,#,[副]今、さあ、現在,now.mp3
often,#,[副]しばしば、たびたび、よく,often.mp3
other,#,[代]ほかのもの、ほかの人,other.mp3
ours,#,[代]私たちのもの,ours.mp3
pencil,#,[名]えんぴつ,pencil.mp3
player,#,[名]選手、競技者、演奏者,player.mp3
rain,#,[名][動]雨、雨ふり、雨が降る,rain.mp3
ready,#,[形]用意ができて、準備ができて,ready.mp3
rice,#,[名]米、ごはん,rice.mp3
river,#,[名]川,river.mp3
sad,#,[形]悲しい、悲しそうな、さびしい,sad.mp3
same,#,[形][代]同じ、同一の、同じもの、同じこと,same.mp3
sea,#,[名]海,sea.mp3
she,#,[代]彼女は、彼女が,she.mp3
sister,#,[名]姉、妹(女の)きょうだい,sister.mp3
sky,#,[名]空,sky.mp3
small,#,[形]小さな、せまい,small.mp3
smile,#,[名][動]ほほえみ、微笑む,smile.mp3
snow,#,[名][動]雪、雪が降る,snow.mp3
someone,#,[代]だれか、ある人,someone.mp3
soon,#,[副]まもなく、すぐに、やがて,soon.mp3
sorry,#,[形]申しわけない、残念な,sorry.mp3
speak,#,[動]話す、しゃべる,speak.mp3
start,#,[動][名]始める、始まる、出発する、開始,start.mp3
story,#,[名]話、物語、階,story.mp3
street,#,[名]街路通り,street.mp3
such,#,[形]このような、そんな、そのような,such.mp3
summer,#,[名]夏,summer.mp3
tall,#,[形]高い、背が高い,tall.mp3
teach,#,[動]教える、教えている,teach.mp3
teacher,#,[名]先生、教師,teacher.mp3
tell,#,[動]話す、教える、言う,tell.mp3
tennis,#,[名]テニス、庭球,tennis.mp3
than,#,[接]より、よりも,than.mp3
thank,#,[動]感謝する、礼を言う,thank.mp3
there,#,[副]そこで、そこに、そこへ,there.mp3
these,#,[代]これらは、これらが、これら,these.mp3
they,#,[代]彼らは、彼女らは、それらは,they.mp3
thing,#,[名]もの、こと,thing.mp3
think,#,[動]考える、思う,think.mp3
this,#,[代]これは、この人は、この人が,this.mp3
thousand,#,[名][形]千、千の,thousand.mp3
together,#,[副]いっしょに、ともに,together.mp3
tomorrow,#,[名]あす、あした,tomorrow.mp3
too,#,[副]～も、もまた、あまりにも、～すぎる,too.mp3
town,#,[名]町、街,town.mp3
tree,#,[名]木、樹木、立ち木,tree.mp3
uncle,#,[名]おじ、おじさん,uncle.mp3
usually,#,[副]たいてい、通常、ふつう(は),usually.mp3
village,#,[名]村、村落,village.mp3
wait,#,[動]待つ、期待する,wait.mp3
watch,#,[動][名]見る(意識的に)、気をつける、腕時計,watch.mp3
we,#,[代]私たち(は、が)、我々(は、が),we.mp3
week,#,[名]週、1週間,week.mp3
which,#,[代][形]どちら(が、を)、どれ(が、を)、どの、どちらの,which.mp3
wife,#,[名]妻、夫人、奥さん,wife.mp3
window,#,[名]窓、窓口,window.mp3
winter,#,[名]冬,winter.mp3
woman,#,[名]女の人、女性、婦人,woman.mp3
wonderful,#,[形]すばらしい、すてきな、驚くべき,wonderful.mp3
word,#,[名]ことば、単語、語,word.mp3
world,#,[名]世界、世間,world.mp3
year,#,[名]年、1年、～歳,year.mp3
yellow,#,[名][形]黄色、黄色い,yellow.mp3
yesterday,#,[副]きのう、きのうは、昨日,yesterday.mp3
you,#,[代]あなた(は、が、を),you.mp3
yours,#,[代]あなた〔たち〕のもの,yours.mp3
Sunday,#,[名]日曜日,Sunday.mp3
Monday,#,[名]月曜日,Monday.mp3
Tuesday,#,[名]火曜日,Tuesday.mp3
Wednesday,#,[名]水曜日,Wednesday.mp3
Thursday,#,[名]木曜日,Thursday.mp3
Friday,#,[名]金曜日,Friday.mp3
Saturday,#,[名]土曜日,Saturday.mp3
January,#,[名]1月,January.mp3
February,#,[名]2月,February.mp3
March,#,[名]3月,March.mp3
April,#,[名]4月,April.mp3
May,#,[名]5月,May.mp3
June,#,[名]6月,June.mp3
July,#,[名]7月,July.mp3
August,#,[名]8月,August.mp3
September,#,[名]9月,September.mp3
0ctober,#,[名]10月,0ctober.mp3
November,#,[名]11月,November.mp3
December,#,[名]12月,December.mp3
step,#,[名][動]足もと、一歩、歩み、歩を進める、踏む,step.mp3
hold,#,[動]保つ、抱く、つかむ、(会などを)開く,hold.mp3
maybe,#,[副]たぶん、おそらく、ひょっとしたら,maybe.mp3
save,#,[動]救う、保つ、とっておく,save.mp3
touch,#,[動]触れる、さわる、接する,touch.mp3
wear,#,[動]着ている、身につけている、装う,wear.mp3
while,#,[名][接]間、時間、少しの時間、～する間に,while.mp3
get,#,[動]着く、手に入れる、取ってくる,get.mp3
move,#,[動]動く、動かす、移動する,move.mp3
part,#,[名][動]部分、一部、要素、分かれる、分ける,part.mp3
alone,#,[副][形]ひとりきりで、単独で、(～)のみで,alone.mp3
clothes,#,[名]服、衣服、着物,clothes.mp3
math,#,[名]数学,math.mp3
chance,#,[名]機会、チャンス、見込み,chance.mp3
inside,#,[形][副]内側の、内側に,inside.mp3
foreign,#,[形]外国の、外国人の,foreign.mp3
forest,#,[名]森、森林、山林,forest.mp3
fun,#,[名]楽しみ、楽しいこと、おもしろいこと,fun.mp3
group,#,[名]グループ、集団、群れ,group.mp3
happen,#,[動]起こる、生じる、発生する,happen.mp3
mom,#,[名]お母さん,mom.mp3
quiet,#,[形]静かな、静寂な、ひっそりとした,quiet.mp3
radio,#,[名]ラジオ、ラジオ放送,radio.mp3
several,#,[形]いくつかの、数個の,several.mp3
side,#,[名]側、面、片側,side.mp3
true,#,[形]ほんとうの、真実の、真の,true.mp3
until,#,[前]まで(ずっと),until.mp3
earth,#,[名]地球、大地、地面,earth.mp3
front,#,[名]前方、前、正面,front.mp3
history,#,[名]歴史,history.mp3
junior,#,[形]下級の、年下の、より若い,junior.mp3
laugh,#,[動]笑う,laugh.mp3
office,#,[名]事務所、役所、会社,office.mp3
stone,#,[名]石,stone.mp3
use,#,[動]使う、利用する,use.mp3
voice,#,[名]声、音,voice.mp3
homework,#,[名]宿題,homework.mp3
kill,#,[動]殺す、死なせる,kill.mp3
orange,#,[名][形]オレンジ、オレンジ色の,orange.mp3
rainy,#,[形]雨降りの、雨の、雨の多い,rainy.mp3
ski,#,[動]スキーをする、スキーですべる,ski.mp3
war,#,[名]戦争、戦い、いくさ,war.mp3
young,#,[形]若い,young.mp3
baby,#,[名]赤ん坊、赤ちゃん,baby.mp3
both,#,[代][形]両方(の),both.mp3
box,#,[名]箱,box.mp3
careful,#,[形]注意深い、用心深い、慎重な,careful.mp3
difficult,#,[形]むずかしい、困難な、面倒な,difficult.mp3
doctor,#,[名]医者、医師,doctor.mp3
egg,#,[名]卵,egg.mp3
member,#,[名]会員、部員,member.mp3
newspaper,#,[名]新聞(紙),newspaper.mp3
paint,#,[動][名](絵を)描く、ペンキを塗る、ペンキ、塗料,paint.mp3
parent,#,[名]親、(複数形で)両親,parent.mp3
plan,#,[名]計画、予定、考え,plan.mp3
south,#,[名]南、南方、南部,south.mp3
everywhere,#,[副]どこでも、いたるところに,everywhere.mp3
land,#,[名][動]陸地、土地、地面、着陸する,land.mp3
space,#,[名]宇宙,space.mp3
wave,#,[名][動]波、波動、揺れる、手を振る、振る,wave.mp3
cute,#,[形]かわいい、りこうな、魅力的な,cute.mp3
fight,#,[動][名]戦う、けんかをする、奮闘する、戦い,fight.mp3
own,#,[形][代]自分自身の、自身の、固有の、自分自身のもの,own.mp3
curtain,#,[名]カーテン、(劇場の)幕,curtain.mp3
dirty,#,[形]よごれた、きたない、不潔な,dirty.mp3
behind,#,[前]の後ろに、の背後に、のあとを,behind.mp3
camp,#,[名][動]キャンプ、収容所、キャンプをする,camp.mp3
computer,#,[名]コンピュータ,computer.mp3
pay,#,[動](お金を)払う、支払う,pay.mp3
speech,#,[名]演説、スピーチ、あいさつ,speech.mp3
corner,#,[名]角、曲がり角、隅(すみ),corner.mp3
field,#,[名]競技場、牧草地、畑,field.mp3
future,#,[名]将来、未来,future.mp3
hit,#,[動]たたく、打つ、なぐる,hit.mp3
person,#,[名]人、個人,person.mp3
return,#,[動]もどる、帰る、を返す,return.mp3
body,#,[名]体、胴体、身体,body.mp3
climb,#,[動]登る、よじ登る,climb.mp3
diary,#,[名]日記,diary.mp3
free,#,[形]ひまな、自由な、無料の,free.mp3
heart,#,[名]心、心臓感情,heart.mp3
nurse,#,[名]看護婦、看護師,nurse.mp3
top,#,[名]頂上、てっぺん、最上部,top.mp3
travel,#,[名][動]旅行、旅行する,travel.mp3
weather,#,[名]天気、天候、空もよう,weather.mp3
almost,#,[副]ほとんど、もう少しで,almost.mp3
dad,#,[名]お父さん、パパ、おとうちゃん,dad.mp3
dance,#,[動][名]踊る、ダンスをする、ダンス、踊り,dance.mp3
homeroom,#,[名]ホームルーム,homeroom.mp3
job,#,[名]仕事、任務,job.mp3
party,#,[名]パーティー、会、集まり,party.mp3
phone,#,[名]電話,phone.mp3
receive,#,[動]受けとる、もらう、受ける,receive.mp3
angry,#,[形]怒った、腹を立てた、怒って,angry.mp3
church,#,[名]教会,church.mp3
king,#,[名]王様、王、国王,king.mp3
number,#,[名]数、番号、曲目,number.mp3
road,#,[名]道、道路,road.mp3
strange,#,[形]変な、奇妙な、めずらしい,strange.mp3
tonight,#,[名][副]今夜、今晩,tonight.mp3
trip,#,[名]旅行、旅,trip.mp3
yourself,#,[代]あなた自身、あなたたち自身、自分で,yourself.mp3
bridge,#,[名]橋、橋渡し,bridge.mp3
camera,#,[名]カメラ、写真機,camera.mp3
hat,#,[名](ふちのある)ぼうし,hat.mp3
song,#,[名]歌,song.mp3
theirs,#,[代]彼らのもの、彼女らのもの、それらのもの,theirs.mp3
forever,#,[副]永久に、永遠に,forever.mp3
rest,#,[動][名]休む、休息する、休ませる、休憩、残り,rest.mp3
wonder,#,[動]不思議に思う、疑問に思う、～かしらと思う,wonder.mp3
danger,#,[名]危険、危険な状態、脅威,danger.mp3
hate,#,[動][名]嫌いである、憎む、憎しみ,hate.mp3
sign,#,[名][動]符号、合図、標識、合図する、署名する,sign.mp3
real,#,[形]本当の、真の、本物の,real.mp3
century,#,[名]世紀、1世紀、10年間,century.mp3
island,#,[名]島,island.mp3
proud,#,[形]自慢して、誇りに思って,proud.mp3
set,#,[動][名]置く、(太陽や月が)沈む、セット、ひとまとまり,set.mp3
age,#,[名]年齢、時代、世代,age.mp3
beside,#,[前]のそばに、の横に、のかたわらに,beside.mp3
bright,#,[形]明るい、輝いている、利口な,bright.mp3
fan,#,[名]ファン、(熱心な)愛好者、うちわ,fan.mp3
heavy,#,[形]重い、ひどい、の重さがある,heavy.mp3
marry,#,[動]と結婚する,marry.mp3
greeting,#,[名]あいさつ,greeting.mp3
join,#,[動]加わる、参加する、といっしょになる,join.mp3
line,#,[名]ひも、線、列、路線,line.mp3
magazine,#,[名]雑誌,magazine.mp3
