beat,#,[名]鼓動、拍子,sound_a_f/beat.mp3
beautiful,#,[形]美しい、きれいな,sound_a_f/beautiful.mp3
beauty,#,[名]美、美しさ,sound_a_f/beauty.mp3
because,#,[接]なぜなら、なので、そのわけは,sound_a_f/because.mp3
become,#,[動]になる,sound_a_f/become.mp3
bed,#,[名]ベッド、寝床、寝台,sound_a_f/bed.mp3
beef,#,[名]牛肉,sound_a_f/beef.mp3
before,#,[前]の前に,sound_a_f/before.mp3
begin,#,[動]始める、始まる,sound_a_f/begin.mp3
behind,#,[前]の後ろに、の背後に、のあとを,sound_a_f/behind.mp3
believe,#,[動]信じる,sound_a_f/believe.mp3
bell,#,[名]ベル、鐘,sound_a_f/bell.mp3
below ,#,[前]～の下の方に、より下に,sound_a_f/below .mp3
beside,#,[前]のそばに、の横に、のかたわらに,sound_a_f/beside.mp3
between,#,[前]のあいだに、のどちらかを,sound_a_f/between.mp3
bicycle,#,[名]自転車,sound_a_f/bicycle.mp3
big,#,[形]大きい,sound_a_f/big.mp3
bike,#,[名]自転車、オートバイ,sound_a_f/bike.mp3
bill,#,[名]請求書、紙幣、勘定書,sound_a_f/bill.mp3
billion,#,[名]１０億,sound_a_f/billion.mp3
bird,#,[名]鳥,sound_a_f/bird.mp3
birthday,#,[名]誕生日,sound_a_f/birthday.mp3
black,#,[名]黒,sound_a_f/black.mp3
blind,#,[形]目の見えない、盲目の,sound_a_f/blind.mp3
block,#,[名]ブロック、区画 ,sound_a_f/block.mp3
bloom,#,[動][名]開花する、花盛り,sound_a_f/bloom.mp3
blossom,#,[名][動]花、開花する、花が咲く,sound_a_f/blossom.mp3
blow,#,[動]吹く、鳴らす,sound_a_f/blow.mp3
blue,#,[名][形]青、青い,sound_a_f/blue.mp3
boat,#,[名]ボート、船、小舟,sound_a_f/boat.mp3
body,#,[名]体、胴体、身体,sound_a_f/body.mp3
bomb,#,[名]爆弾,sound_a_f/bomb.mp3
book,#,[名]本、書物,sound_a_f/book.mp3
boot,#,[名]ブーツ、長靴,sound_a_f/boot.mp3
borrow,#,[動]借りる、借用する,sound_a_f/borrow.mp3
both,#,[代][形]両方(の),sound_a_f/both.mp3
bow,#,[動][名]お辞儀をする 、お辞儀、弓,sound_a_f/bow.mp3
box,#,[名]箱,sound_a_f/box.mp3
boy,#,[名]少年、男の子,sound_a_f/boy.mp3
Brazil,#,[名]ブラジル,sound_a_f/Brazil.mp3
bread,#,[名]パン、食パン,sound_a_f/bread.mp3
break,#,[動]こわれる、割る、こわす,sound_a_f/break.mp3
breakfast,#,[名]朝食、朝ごはん,sound_a_f/breakfast.mp3
breeze,#,[名][動]そよ風、そよそよと吹く,sound_a_f/breeze.mp3
bridge,#,[名]橋、橋渡し,sound_a_f/bridge.mp3
bright,#,[形]明るい、輝いている、利口な,sound_a_f/bright.mp3
bring,#,[動]持ってくる、連れてくる,sound_a_f/bring.mp3
brother,#,[名]兄、弟、兄弟,sound_a_f/brother.mp3
brown,#,[名][形]茶色(の),sound_a_f/brown.mp3
brush,#,[動][名](ブラシで)磨く、筆、ブラシ,sound_a_f/brush.mp3
build,#,[動]建てる、築く、建築する,sound_a_f/build.mp3
building,#,[名]建物、ビルディング、建築物,sound_a_f/building.mp3
bus,#,[名]バス,sound_a_f/bus.mp3
business,#,[名]仕事、商売、事業,sound_a_f/business.mp3
busy,#,[形]忙しい、(場所が)にぎやかな,sound_a_f/busy.mp3
but,#,[接]しかし、でも、だが,sound_a_f/but.mp3
buy,#,[動]買う,sound_a_f/buy.mp3
cake,#,[名]ケーキ、お菓子,sound_a_f/cake.mp3
call,#,[動]電話をかける、呼ぶ、(～を～と)よぶ,sound_a_f/call.mp3
camera,#,[名]カメラ、写真機,sound_a_f/camera.mp3
camp,#,[名][動]キャンプ、収容所、キャンプをする,sound_a_f/camp.mp3
can,#,[助]することができる、できる,sound_a_f/can.mp3
Canada,#,[名]カナダ,sound_a_f/Canada.mp3
candy,#,[名】キャンディー,sound_a_f/candy.mp3
capital,#,[名][形]首都、中心地、大文字(の),sound_a_f/capital.mp3
captain,#,[名]船長、キャプテン,sound_a_f/captain.mp3
car,#,[名]自動車、車、乗用車,sound_a_f/car.mp3
card,#,[名]カード、はがき、トランプ札,sound_a_f/card.mp3
care,#,[名]心配、注意、世話,sound_a_f/care.mp3
careful,#,[形]注意深い、用心深い、慎重な,sound_a_f/careful.mp3
carefully,#,[副]注意深く、気をつけて,sound_a_f/carefully.mp3
carrot,#,[名]にんじん,sound_a_f/carrot.mp3
carry,#,[動]運ぶ、持っていく,sound_a_f/carry.mp3
cartoon ,#,[名]漫画、風刺漫画 ,sound_a_f/cartoon .mp3
cat,#,[名]ネコ,sound_a_f/cat.mp3
catch,#,[動]捕まえる、捕らえる,sound_a_f/catch.mp3
cave,#,[名]洞窟、洞穴,sound_a_f/cave.mp3
cement,#,[名]セメント,sound_a_f/cement.mp3
center,#,[名]中心、中央、センター,sound_a_f/center.mp3
century,#,[名]世紀、1世紀、10年間,sound_a_f/century.mp3
chain,#,[名] 鎖、チェーン,sound_a_f/chain.mp3
chair,#,[名]いす,sound_a_f/chair.mp3
chance,#,[名]機会、チャンス、見込み,sound_a_f/chance.mp3
change,#,[動]変える、取りかえる、変わる,sound_a_f/change.mp3
check,#,[動][名]調べる、照合する、伝票、小切手,sound_a_f/check.mp3
cheer,#,[名][動]声援、元気づける、はげます,sound_a_f/cheer.mp3
chest,#,[名]胸、整理ダンス、道具箱,sound_a_f/chest.mp3
chicken,#,[名]ニワトリ、鳥肉、チキン,sound_a_f/chicken.mp3
child,#,[名]子供,sound_a_f/child.mp3
China,#,[名]中国,sound_a_f/China.mp3
Chinese,#,[形]中国(人)の,sound_a_f/Chinese.mp3
choose,#,[動]選ぶ、選択する,sound_a_f/choose.mp3
chopstick,#,[名]箸,sound_a_f/chopstick.mp3
church,#,[名]教会,sound_a_f/church.mp3
circus,#,[名]サーカス,sound_a_f/circus.mp3
city,#,[名]市、都市、都会,sound_a_f/city.mp3
clap,#,[動]拍手する、手をたたく,sound_a_f/clap.mp3
class,#,[名]授業、クラス、学級,sound_a_f/class.mp3
classmate,#,[名]同級生、クラスメート、級友,sound_a_f/classmate.mp3
classroom,#,[名]教室,sound_a_f/classroom.mp3
clean,#,[動]そうじする,sound_a_f/clean.mp3
clear,#,[形]はっきりした、明白な、晴れた,sound_a_f/clear.mp3
clerk,#,[名]店員、係り、売り子、事務員,sound_a_f/clerk.mp3
climb,#,[動]登る、よじ登る,sound_a_f/climb.mp3
clock,#,[名]時計、置時計、掛け時計,sound_a_f/clock.mp3
cloth,#,[名]布、布地、(複数形で)服,sound_a_f/cloth.mp3
clothes,#,[名]服、衣服、着物,sound_a_f/clothes.mp3
cloud,#,[名]雲,sound_a_f/cloud.mp3
cloudy,#,[形]くもった、くもりの、雲の多い,sound_a_f/cloudy.mp3
club,#,[名]クラブ、部,sound_a_f/club.mp3
coast,#,[名]海岸、沿岸,sound_a_f/coast.mp3
coffee,#,[名]コーヒー,sound_a_f/coffee.mp3
coin,#,[名]コイン、硬貨,sound_a_f/coin.mp3
cold,#,[形]寒い、冷たい、冷えた,sound_a_f/cold.mp3
color,#,[名]色、色彩,sound_a_f/color.mp3
come,#,[動]来る,sound_a_f/come.mp3
comic,#,[形][名]喜劇の、こっけいな、漫画の、漫画本,sound_a_f/comic.mp3
computer,#,[名]コンピュータ,sound_a_f/computer.mp3
concert,#,[名]コンサート、演奏会、音楽会,sound_a_f/concert.mp3
contest,#,[名]コンテスト、競技、競争,sound_a_f/contest.mp3
continent,#,[名]大陸,sound_a_f/continent.mp3
control,#,[動]支配する、管理する,sound_a_f/control.mp3
cook,#,[動]料理する,sound_a_f/cook.mp3
cooking,#,[名]料理,sound_a_f/cooking.mp3
cool,#,[形]すずしい、冷たい、冷静な,sound_a_f/cool.mp3
copy,#,[動][名]複写する、コピーする、複写,sound_a_f/copy.mp3
corner,#,[名]角、曲がり角、隅(すみ),sound_a_f/corner.mp3
country,#,[名]国、国家、いなか,sound_a_f/country.mp3
course,#,[名]進路、講座、方向,sound_a_f/course.mp3
cousin ,#,[名]いとこ,sound_a_f/cousin .mp3
cover,#,[動][名]おおう、覆い、表紙、カバー,sound_a_f/cover.mp3
cow,#,[名]雌牛、牛,sound_a_f/cow.mp3
crane,#,[名]クレーン、ツル,sound_a_f/crane.mp3
cream,#,[名]クリーム,sound_a_f/cream.mp3
cross,#,[動][名]横断する、横切る、十字形,sound_a_f/cross.mp3
crowd,#,[動][名]群がる、群集、人ごみ,sound_a_f/crowd.mp3
cry,#,[動][名]泣く、叫ぶ、大声で言う、泣き声,sound_a_f/cry.mp3
cup,#,[名]カップ、茶わん,sound_a_f/cup.mp3
curtain,#,[名]カーテン、(劇場の)幕,sound_a_f/curtain.mp3
cut,#,[動]切る、切断する、短縮する,sound_a_f/cut.mp3
cute,#,[形]かわいい、りこうな、魅力的な,sound_a_f/cute.mp3
cycling,#,[名]サイクリング,sound_a_f/cycling.mp3
dad,#,[名]お父さん、パパ、おとうちゃん,sound_a_f/dad.mp3
daily,#,[形]毎日の、日々の,sound_a_f/daily.mp3
dance,#,[動][名]踊る、ダンスをする、ダンス、踊り,sound_a_f/dance.mp3
danger,#,[名]危険、危険な状態、脅威,sound_a_f/danger.mp3
dark,#,[形]暗い、黒い,sound_a_f/dark.mp3
date,#,[名][動]日付 、デートする,sound_a_f/date.mp3
daughter,#,[名]娘,sound_a_f/daughter.mp3
day,#,[名]日、1日、昼間,sound_a_f/day.mp3
dead,#,[形]死んだ、枯れた、動かない,sound_a_f/dead.mp3
dear,#,[形]親愛なる、様いとしい,sound_a_f/dear.mp3
death,#,[名]死 ,sound_a_f/death.mp3
December,#,[名]12月,sound_a_f/December.mp3
decide,#,[動]決心する、決める、判断する,sound_a_f/decide.mp3
deep,#,[形]深い、色が濃い,sound_a_f/deep.mp3
deer,#,[名]鹿,sound_a_f/deer.mp3
desk,#,[名]机,sound_a_f/desk.mp3
dessert,#,[名]デザート,sound_a_f/dessert.mp3
destroy,#,[動]破壊する、壊す,sound_a_f/destroy.mp3
diary,#,[名]日記,sound_a_f/diary.mp3
dictionary,#,[名]辞書、辞典,sound_a_f/dictionary.mp3
die,#,[動]死ぬ、なくなる,sound_a_f/die.mp3
different,#,[形]違った、異なった、異なる,sound_a_f/different.mp3
difficult,#,[形]むずかしい、困難な、面倒な,sound_a_f/difficult.mp3
dinner,#,[名]ディナー、タ食、晩餐会,sound_a_f/dinner.mp3
dirty,#,[形]よごれた、きたない、不潔な,sound_a_f/dirty.mp3
discover,#,[動]発見する,sound_a_f/discover.mp3
dish,#,[名]皿、料理,sound_a_f/dish.mp3
doctor,#,[名]医者、医師,sound_a_f/doctor.mp3
dog,#,[名]犬,sound_a_f/dog.mp3
doll,#,[名]人形,sound_a_f/doll.mp3
door,#,[名]ドア、戸、玄関,sound_a_f/door.mp3
down,#,[副]下に、下へ、下の方に,sound_a_f/down.mp3
downstairs,#,[副]階下へ、階下で,sound_a_f/downstairs.mp3
draw,#,[動]描く、絵を描く、引く,sound_a_f/draw.mp3
dream,#,[名][動]夢、夢を見る,sound_a_f/dream.mp3
dress,#,[名][動]ドレス、服、服を着る,sound_a_f/dress.mp3
drink,#,[動]飲む,sound_a_f/drink.mp3
drive,#,[動]運転する、ドライブする,sound_a_f/drive.mp3
driver,#,[名]運転手、ドライバー,sound_a_f/driver.mp3
drop,#,[動][名]落とす、落ちる、しずく、落下,sound_a_f/drop.mp3
dry,#,[形][動]乾燥した、乾いた、雨の降らない、乾く,sound_a_f/dry.mp3
duck,#,[名]アヒル、カモ,sound_a_f/duck.mp3
during,#,[前]の間じゆう、の間ずっと、の間に,sound_a_f/during.mp3
each,#,[形]おのおのの、めいめいの、それぞれの,sound_a_f/each.mp3
ear,#,[名]耳、聴力,sound_a_f/ear.mp3
early,#,[形][副]早い、早く,sound_a_f/early.mp3
earth,#,[名]地球、大地、地面,sound_a_f/earth.mp3
earthquake,#,[名]地震,sound_a_f/earthquake.mp3
east,#,[名][副]東(へ)、東部、東洋,sound_a_f/east.mp3
easy,#,[形]やさしい、容易な、かんたんな,sound_a_f/easy.mp3
eat,#,[動]食べる,sound_a_f/eat.mp3
egg,#,[名]卵,sound_a_f/egg.mp3
either,#,[副][否定文で]もまた(～ない),sound_a_f/either.mp3
elephant,#,[名]象,sound_a_f/elephant.mp3
else,#,[副]そのほかに、ほかに,sound_a_f/else.mp3
enemy,#,[名]敵,sound_a_f/enemy.mp3
energy,#,[名]エネルギー,sound_a_f/energy.mp3
engineer,#,[名]技師、エンジニア,sound_a_f/engineer.mp3
England,#,[名]イングランド、英国,sound_a_f/England.mp3
English,#,[名][形]英語、英語の、英国人の,sound_a_f/English.mp3
enioy,#,[動]楽しむ、楽しんでいる、享受する,sound_a_f/enioy.mp3
enough,#,[形][副]十分な、十分に,sound_a_f/enough.mp3
enter,#,[動]入る、入ってくる、入学する,sound_a_f/enter.mp3
entrance,#,[名]入学、入り口,sound_a_f/entrance.mp3
eraser,#,[名]消しゴム,sound_a_f/eraser.mp3
Europe,#,[名]ヨーロッパ、欧州,sound_a_f/Europe.mp3
European,#,[形]ヨーロッパ(人)の,sound_a_f/European.mp3
even,#,[副]さえ、でさえ、でも,sound_a_f/even.mp3
evening,#,[名]晩、タ方、夜,sound_a_f/evening.mp3
ever,#,[副]これまでに7今まで,sound_a_f/ever.mp3
every,#,[形]毎～、すべての、毎(ごと)に,sound_a_f/every.mp3
everybody,#,[名]みんな、誰でも,sound_a_f/everybody.mp3
everyone,#,[代]みなさん、だれでも、すべての人,sound_a_f/everyone.mp3
everything,#,[代]すべてのもの、すべてのこと、何でも,sound_a_f/everything.mp3
everywhere,#,[副]どこでも、いたるところに,sound_a_f/everywhere.mp3
exam,#,[名]試験、テスト,sound_a_f/exam.mp3
example,#,[名]例、実例、手本,sound_a_f/example.mp3
expensive,#,[形]高価な、値段が高い,sound_a_f/expensive.mp3
eye,#,[名]目,sound_a_f/eye.mp3
face,#,[名]顔,sound_a_f/face.mp3
fact,#,[名]事実、真実,sound_a_f/fact.mp3
factory,#,[名]工場,sound_a_f/factory.mp3
fair,#,[形]晴れた、公正な、美しい,sound_a_f/fair.mp3
fall,#,[名]秋、落下,sound_a_f/fall.mp3
family,#,[名]家族、家庭、家族の人たち,sound_a_f/family.mp3
famous,#,[形]有名な、広く知れわたった,sound_a_f/famous.mp3
fan,#,[名]ファン、(熱心な)愛好者、うちわ,sound_a_f/fan.mp3
fantastic,#,[形]空想的な、素敵な,sound_a_f/fantastic.mp3
far,#,[副]遠くに、はるかに,sound_a_f/far.mp3
farm,#,[名]農場、農園,sound_a_f/farm.mp3
farmer,#,[名]農場主、農夫、農場経営者,sound_a_f/farmer.mp3
fast,#,[形]速い,sound_a_f/fast.mp3
father,#,[名]父、お父さん、父親,sound_a_f/father.mp3
feather,#,[名]羽、羽毛,sound_a_f/feather.mp3
February,#,[名]2月,sound_g_n/February.mp3
feel,#,[動]感じる、(～のような)感じがする,sound_a_f/feel.mp3
feeling,#,[名]感情、感覚 ,sound_a_f/feeling.mp3
festival,#,[名]祭り、祭日,sound_a_f/festival.mp3
few,#,[形]殆どない、少ししかない,sound_a_f/few.mp3
field,#,[名]競技場、牧草地、畑,sound_a_f/field.mp3
fight,#,[動][名]戦う、けんかをする、奮闘する、戦い,sound_a_f/fight.mp3
fill,#,[動]満たす、いっぱいにする,sound_a_f/fill.mp3
film,#,[名]映画、フィルム,sound_a_f/film.mp3
finally,#,[副]ついに、とうとう、最後に,sound_a_f/finally.mp3
find,#,[動]見つける、見つけ出す,sound_a_f/find.mp3
fine,#,[形]元気な、すてきな、よろしい、晴れた,sound_a_f/fine.mp3
finger,#,[名]指,sound_a_f/finger.mp3
finish,#,[動]終える、済ます、終わる,sound_a_f/finish.mp3
fire,#,[名]火、火事,sound_a_f/fire.mp3
fish,#,[名]魚、魚肉,sound_a_f/fish.mp3
flag,#,[名]旗,sound_a_f/flag.mp3
flight,#,[名]飛行、空の旅,sound_a_f/flight.mp3
floor,#,[名]床、階,sound_a_f/floor.mp3
flower,#,[名]花、草花,sound_a_f/flower.mp3
fly,#,[動]飛ぶ、飛んで行く、飛行機で行く,sound_a_f/fly.mp3
food,#,[名]食べ物、食物、食料,sound_a_f/food.mp3
fool,#,[名][動]ばか、愚か者、だます、かつぐ,sound_a_f/fool.mp3
foot,#,[名](足首から下の部分の)足,sound_a_f/foot.mp3
for,#,[前]へ向かって、のための〔に〕,sound_a_f/for.mp3
foreign,#,[形]外国の、外国人の,sound_a_f/foreign.mp3
forest,#,[名]森、森林、山林,sound_a_f/forest.mp3
forever,#,[副]永久に、永遠に,sound_a_f/forever.mp3
forget,#,[動]忘れる,sound_a_f/forget.mp3
forgive ,#,[動]許す,sound_a_f/forgive .mp3
fork,#,[名]フォーク,sound_a_f/fork.mp3
forward,#,[副]将来は、前へ,sound_a_f/forward.mp3
fox,#,[名]キツネ,sound_a_f/fox.mp3
France,#,[名]フランス,sound_g_n/France.mp3
free,#,[形]ひまな、自由な、無料の,sound_a_f/free.mp3
freely,#,[形]自由に、勝手に,sound_a_f/freely.mp3
French,#,[名][形]フランス語、フランス(人)の,sound_g_n/French.mp3
fresh,#,[形]新鮮な,sound_a_f/fresh.mp3
Friday,#,[名]金曜日,sound_g_n/Friday.mp3
friend,#,[名]友達、仲間、友人,sound_a_f/friend.mp3
frog,#,[名]力エル,sound_a_f/frog.mp3
from,#,[前]から、の出身の,sound_a_f/from.mp3
front,#,[名]前方、前、正面,sound_a_f/front.mp3
fruit,#,[名]くだもの、フルーツ、果実,sound_a_f/fruit.mp3
full,#,[形]満ちた、いっぱいの、十分な,sound_a_f/full.mp3
fun,#,[名]楽しみ、楽しいこと、おもしろいこと,sound_a_f/fun.mp3
funny,#,[形]おかしな、こっけいな,sound_a_f/funny.mp3
future,#,[名]将来、未来,sound_a_f/future.mp3
game,#,[名]試合、ゲーム、遊び,sound_g_n/game.mp3
garden,#,[名]庭、庭園,sound_g_n/garden.mp3
gas,#,[名]排気ガス、ガソリン、気体,sound_g_n/gas.mp3
gate,#,[名]門、出入り口,sound_g_n/gate.mp3
gentle,#,[形]穏やかな、優しい,sound_g_n/gentle.mp3
gentleman,#,[名]紳士、男の人,sound_g_n/gentleman.mp3
German,#,[名][形]ドイツ語、ドイツ(人)の,sound_g_n/German.mp3
Germany,#,[名]ドイツ,sound_g_n/Germany.mp3
gesture,#,[名]身振り、手振り,sound_g_n/gesture.mp3
get,#,[動]着く、手に入れる、取ってくる,sound_g_n/get.mp3
giant,#,[形][名]巨大な、巨人,sound_g_n/giant.mp3
gift,#,[名]贈り物、プレゼント,sound_g_n/gift.mp3
girl,#,[名]少女、女の子,sound_g_n/girl.mp3
give,#,[動]与える、やる、あげる、(会などを)催す,sound_g_n/give.mp3
glad,#,[形]うれしい、喜んで、喜ばしい,sound_g_n/glad.mp3
glass,#,[名]グラス、コップ、ガラス,sound_g_n/glass.mp3
glove,#,[名]グローブ、手袋,sound_g_n/glove.mp3
go,#,[動]行く,sound_g_n/go.mp3
goal,#,[名]ゴール、目標、得点,sound_g_n/goal.mp3
gold,#,[名][形]金(の),sound_g_n/gold.mp3
Good-by,#,[間]さようなら,sound_g_n/Good-by.mp3
goose,#,[名]ガチョウ、ガン,sound_g_n/goose.mp3
government,#,[名]政府、政治,sound_g_n/government.mp3
grade,#,[名]学年、成績、等級,sound_g_n/grade.mp3
grandmother,#,[名]おばあさん、祖母,sound_g_n/grandmother.mp3
grass,#,[名]芝生、草、草地,sound_g_n/grass.mp3
great,#,[形]偉大な、大きな、すごい,sound_g_n/great.mp3
green,#,[名][形]緑、緑色、緑の、緑色の,sound_g_n/green.mp3
greeting,#,[名]あいさつ,sound_g_n/greeting.mp3
group,#,[名]グループ、集団、群れ,sound_g_n/group.mp3
grow,#,[動]なる、育てる、増加する,sound_g_n/grow.mp3
guest,#,[名]客、ゲスト,sound_g_n/guest.mp3
guide,#,[名][動]案内人、案内する,sound_g_n/guide.mp3
gun,#,[名]銃 ,sound_g_n/gun.mp3
hair,#,[名]髪、毛、髪の毛,sound_g_n/hair.mp3
half,#,[名]半分、2分の1、30分,sound_g_n/half.mp3
hand,#,[名]手,sound_g_n/hand.mp3
hang ,#,[動]掛ける、つるす,sound_g_n/hang .mp3
happen,#,[動]起こる、生じる、発生する,sound_g_n/happen.mp3
happy,#,[形]幸福な、うれしい、楽しい,sound_g_n/happy.mp3
hard,#,[副]一生懸命、熱心に激しく,sound_g_n/hard.mp3
hat,#,[名](ふちのある)ぼうし,sound_g_n/hat.mp3
hate,#,[動][名]嫌いである、憎む、憎しみ,sound_g_n/hate.mp3
have,#,[動]持つ、持っている、食べる,sound_g_n/have.mp3
he,#,[代]彼は、彼が,sound_g_n/he.mp3
head,#,[名]先頭、頭、頭部,sound_g_n/head.mp3
headache,#,[名]頭痛,sound_g_n/headache.mp3
health,#,[名]健康,sound_g_n/health.mp3
hear,#,[動]聞く、耳にする、聞こえる,sound_g_n/hear.mp3
heart,#,[名]心、心臓感情,sound_g_n/heart.mp3
heavy,#,[形]重い、ひどい、の重さがある,sound_g_n/heavy.mp3
hello,#,[間]こんにちは、やあ、もしもし,sound_g_n/hello.mp3
help,#,[動]手伝う、助ける、役に立つ,sound_g_n/help.mp3
here,#,[副]ここに、ここへ、ここで,sound_g_n/here.mp3
hero,#,[名]英雄、主人公、ヒーロー,sound_g_n/hero.mp3
hers,#,[代]彼女のもの,sound_g_n/hers.mp3
herself,#,[代]彼女自身を(に),sound_g_n/herself.mp3
high,#,[形][副]高い、高等な、の高さの、高く,sound_g_n/high.mp3
hill,#,[名]丘、小山,sound_g_n/hill.mp3
himself,#,[代]彼自身,sound_g_n/himself.mp3
history,#,[名]歴史,sound_g_n/history.mp3
hit,#,[動]たたく、打つ、なぐる,sound_g_n/hit.mp3
hobby,#,[名]趣味、道楽,sound_g_n/hobby.mp3
hold,#,[動]保つ、抱く、つかむ、(会などを)開く,sound_g_n/hold.mp3
hole,#,[名]穴,sound_g_n/hole.mp3
holiday,#,[名]休日、休暇、祝日,sound_g_n/holiday.mp3
Holland,#,[名]オランダ,sound_g_n/Holland.mp3
home,#,[副][名]家へ、家に、家、家庭、自宅,sound_g_n/home.mp3
homeroom,#,[名]ホームルーム,sound_g_n/homeroom.mp3
hometown,#,[名]故郷、生まれた故郷の町,sound_g_n/hometown.mp3
homework,#,[名]宿題,sound_g_n/homework.mp3
hope,#,[名][動]希望、望み、望む,sound_g_n/hope.mp3
horse,#,[名]馬,sound_g_n/horse.mp3
hospital ,#,[名]病院,sound_g_n/hospital .mp3
hot,#,[形]暑い、熱い,sound_g_n/hot.mp3
hotel,#,[名]ホテル、旅館,sound_g_n/hotel.mp3
hour,#,[名]時刻、時間、1時間,sound_g_n/hour.mp3
house,#,[名]家、住宅,sound_g_n/house.mp3
how,#,[副]どんなふうに、どのようにして,sound_g_n/how.mp3
however,#,[副]しかしながら,sound_g_n/however.mp3
hundred,#,[名][形]100、百、100の、百の,sound_g_n/hundred.mp3
hungry ,#,[形]飢えた、空腹の,sound_g_n/hungry .mp3
hunt,#,[動][名]狩る、狩り,sound_g_n/hunt.mp3
hurry,#,[動]急ぐ,sound_g_n/hurry.mp3
hurt,#,[動]傷つける、けがをさせる,sound_g_n/hurt.mp3
husband,#,[名]夫,sound_g_n/husband.mp3
ice,#,[名]氷,sound_g_n/ice.mp3
idea,#,[名]考え、思いつき、着想,sound_g_n/idea.mp3
if,#,[接]もし～ならば、もし～なら,sound_g_n/if.mp3
